Frame Number,Player Coordinates,Resp Team,Ball Coordinates,Distance
14,"[167.8861206431532, 366.2775636296731]",1,"[132.16637893271945, 342.9165614551609]",42.68063226403359
14,"[42.33545310753731, 359.9269270228758]",1,"[132.16637893271945, 342.9165614551609]",91.4272813297906
14,"[104.16669034827352, 335.8652910286247]",0,"[132.16637893271945, 342.9165614551609]",28.873915138998655
14,"[198.4791613192828, 275.5910322250972]",1,"[132.16637893271945, 342.9165614551609]",94.49926980646923
14,"[207.8875180631124, 373.3763160131304]",0,"[132.16637893271945, 342.9165614551609]",81.61793650256094
14,"[106.30382649723785, 240.39326168913786]",0,"[132.16637893271945, 342.9165614551609]",105.7350396670463
14,"[209.70931489462131, 300.31168699379066]",0,"[132.16637893271945, 342.9165614551609]",88.4764502308989
14,"[115.54186303009153, 373.9991127479013]",0,"[132.16637893271945, 342.9165614551609]",35.24910671013616
14,"[142.30341644299662, 312.7933401394299]",0,"[132.16637893271945, 342.9165614551609]",31.78314005760405
14,"[184.44512821561494, 377.14231648828587]",0,"[132.16637893271945, 342.9165614551609]",62.485757850660065
14,"[142.47678252208965, 175.03105219104467]",1,"[132.16637893271945, 342.9165614551609]",168.20180927400082
14,"[131.40394302672175, 341.1999342098716]",1,"[132.16637893271945, 342.9165614551609]",1.8783284084589507
14,"[162.98367227707737, 70.01891381346951]",1,"[132.16637893271945, 342.9165614551609]",274.632175204292
14,"[154.22226945147543, 383.4150171708711]",0,"[132.16637893271945, 342.9165614551609]",46.11493491194249
15,"[167.68106818247105, 368.1318205619755]",1,"[132.16637893271945, 342.9165614551609]",43.555739510771915
15,"[144.7392446080126, 241.34859570176255]",1,"[132.16637893271945, 342.9165614551609]",102.34319038691564
15,"[194.44614934130763, 359.95177306858056]",1,"[132.16637893271945, 342.9165614551609]",64.56754786160339
15,"[154.21172704628154, 510.7978471698573]",0,"[132.16637893271945, 342.9165614551609]",169.3225427008101
15,"[184.10795314981075, 378.6091868035114]",0,"[132.16637893271945, 342.9165614551609]",63.02293738320453
15,"[243.16500857913627, 217.9276726375482]",1,"[132.16637893271945, 342.9165614551609]",167.1613535218112
15,"[104.42885619644899, 338.6155728449045]",0,"[132.16637893271945, 342.9165614551609]",28.06899838916017
15,"[42.78641442729891, 361.8588879590102]",1,"[132.16637893271945, 342.9165614551609]",91.36514536938398
15,"[209.38435700850644, 301.49018523707383]",0,"[132.16637893271945, 342.9165614551609]",87.62853864281436
15,"[198.13854543647182, 277.8236429626341]",1,"[132.16637893271945, 342.9165614551609]",92.67909576098356
15,"[106.04249495442575, 239.90663125707346]",0,"[132.16637893271945, 342.9165614551609]",106.27089457384932
15,"[196.18793709415772, 185.38851408175864]",1,"[132.16637893271945, 342.9165614551609]",170.0407175316997
15,"[200.1407448671575, 377.9297579664451]",1,"[132.16637893271945, 342.9165614551609]",76.46200595149658
15,"[115.68989717777663, 374.19702391033684]",0,"[132.16637893271945, 342.9165614551609]",35.35451572897918
15,"[182.5363398274602, 314.2929218828116]",0,"[132.16637893271945, 342.9165614551609]",57.9348401474059
15,"[207.2132754384086, 374.85680691277264]",0,"[132.16637893271945, 342.9165614551609]",81.5611179118341
15,"[142.30036106582645, 315.1937195113448]",0,"[132.16637893271945, 342.9165614551609]",29.51700457898702
15,"[162.91165221650482, 70.76318526110707]",1,"[132.16637893271945, 342.9165614551609]",273.88452311716486
15,"[131.5325872468671, 342.4270941577944]",1,"[132.16637893271945, 342.9165614551609]",0.8007934416856975
15,"[141.87624846425103, 176.14021406439429]",1,"[132.16637893271945, 342.9165614551609]",167.05876695140853
15,"[154.1323757426315, 384.55990023080693]",0,"[132.16637893271945, 342.9165614551609]",47.081553502792275
16,"[167.68194621410257, 368.1332703640638]",1,"[132.16637893271945, 342.9165614551609]",43.557294768095886
16,"[144.73998295946964, 241.35594364962017]",1,"[132.16637893271945, 342.9165614551609]",102.33598881754465
16,"[194.44460905909847, 359.94845195887757]",1,"[132.16637893271945, 342.9165614551609]",64.56518598908252
16,"[154.21345114898327, 510.8031708278826]",0,"[132.16637893271945, 342.9165614551609]",169.32804552104767
16,"[184.10805873166402, 378.6143001437975]",0,"[132.16637893271945, 342.9165614551609]",63.02592044403848
16,"[243.16278080208073, 217.93115254331968]",1,"[132.16637893271945, 342.9165614551609]",167.15727225820868
16,"[104.42076479909596, 338.54994321243964]",0,"[132.16637893271945, 342.9165614551609]",28.087122645967025
16,"[42.78645627904457, 361.8591439131371]",1,"[132.16637893271945, 342.9165614551609]",91.36515749318299
16,"[209.38402412283335, 301.4849030108762]",0,"[132.16637893271945, 342.9165614551609]",87.63074260868834
16,"[198.13725355134542, 277.82352714641985]",1,"[132.16637893271945, 342.9165614551609]",92.67825750123599
16,"[106.05397659943652, 239.9925086661353]",0,"[132.16637893271945, 342.9165614551609]",106.18483035788758
16,"[196.18714684622253, 185.37266352472707]",1,"[132.16637893271945, 342.9165614551609]",170.05510430254535
16,"[200.14053931859826, 377.9626868778451]",1,"[132.16637893271945, 342.9165614551609]",76.47690754278501
16,"[115.69305808390615, 374.2053680984187]",0,"[132.16637893271945, 342.9165614551609]",35.36042591580483
16,"[182.5343768292315, 314.28738129928894]",0,"[132.16637893271945, 342.9165614551609]",57.935871172361026
16,"[207.20841247756508, 374.8611887813834]",0,"[132.16637893271945, 342.9165614551609]",81.55835955655913
16,"[142.30056091387914, 315.19392929765513]",0,"[132.16637893271945, 342.9165614551609]",29.51687615869325
16,"[162.91212449132354, 70.76614474297057]",1,"[132.16637893271945, 342.9165614551609]",273.88163535836657
16,"[131.53308694092357, 342.4515176749915]",1,"[132.16637893271945, 342.9165614551609]",0.7856999836750763
16,"[141.8770119228511, 176.16982842125998]",1,"[132.16637893271945, 342.9165614551609]",167.02924705137139
16,"[154.1338568522902, 384.5779633178564]",0,"[132.16637893271945, 342.9165614551609]",47.098221742565165
17,"[154.3765376697477, 512.7143904495163]",0,"[132.16637893271945, 342.9165614551609]",171.24425211469242
17,"[167.6275751578457, 369.51661992534537]",1,"[132.16637893271945, 342.9165614551609]",44.3289921872147
17,"[194.22521569103276, 361.3509828593137]",1,"[132.16637893271945, 342.9165614551609]",64.73891497624027
17,"[104.74445293278406, 341.19768588370727]",0,"[132.16637893271945, 342.9165614551609]",27.475744917582723
17,"[242.89933516602792, 218.6943796256995]",1,"[132.16637893271945, 342.9165614551609]",166.41195285988198
17,"[209.1847820055909, 302.2598313227428]",0,"[132.16637893271945, 342.9165614551609]",87.09078089531387
17,"[197.9291498264383, 278.4768697018858]",1,"[132.16637893271945, 342.9165614551609]",92.07179757600514
17,"[183.57114855774523, 379.8792723736223]",0,"[132.16637893271945, 342.9165614551609]",63.31423488161032
17,"[144.52001224531188, 242.90015623182666]",1,"[132.16637893271945, 342.9165614551609]",100.77645344930626
17,"[106.03235915618788, 240.99016251509258]",0,"[132.16637893271945, 342.9165614551609]",105.22346596919388
17,"[199.89721664524257, 379.79182266692345]",1,"[132.16637893271945, 342.9165614551609]",77.11842365269057
17,"[43.41969931293856, 363.4650999785208]",1,"[132.16637893271945, 342.9165614551609]",91.09454198239344
17,"[206.60143810478692, 376.227144856835]",0,"[132.16637893271945, 342.9165614551609]",81.5485928787804
17,"[182.42490255114706, 314.4435552947774]",0,"[132.16637893271945, 342.9165614551609]",57.76358088028547
17,"[141.83623451632775, 175.39368160812646]",1,"[132.16637893271945, 342.9165614551609]",167.80173234878052
17,"[195.79276534674096, 185.87920001902717]",1,"[132.16637893271945, 342.9165614551609]",169.4374513941038
17,"[162.87498149350898, 70.82240918022393]",1,"[132.16637893271945, 342.9165614551609]",273.8215586352782
17,"[115.96688699186616, 376.0452246681496]",0,"[132.16637893271945, 342.9165614551609]",36.87725403851815
17,"[131.78499827952803, 344.4472320225724]",1,"[132.16637893271945, 342.9165614551609]",1.5774674603834398
17,"[154.16822144595145, 384.71471160730067]",0,"[132.16637893271945, 342.9165614551609]",47.23522446350695
17,"[142.24250305193866, 317.7678732981877]",0,"[132.16637893271945, 342.9165614551609]",27.09215372174378
18,"[154.51263396043214, 513.119730578328]",0,"[132.16637893271945, 342.9165614551609]",171.66383979549394
18,"[194.04611462746882, 361.74798118521636]",1,"[132.16637893271945, 342.9165614551609]",64.68171347994394
18,"[44.14840546718936, 364.56009308410734]",1,"[132.16637893271945, 342.9165614551609]",90.63998077201894
18,"[105.07005756500267, 342.51927189165167]",0,"[132.16637893271945, 342.9165614551609]",27.099233765179754
18,"[183.04772433732296, 380.9040225299539]",0,"[132.16637893271945, 342.9165614551609]",63.497704754514416
18,"[167.55204020886146, 370.64170008267223]",1,"[132.16637893271945, 342.9165614551609]",44.95362427952364
18,"[209.0541358293046, 302.5830153301273]",0,"[132.16637893271945, 342.9165614551609]",86.82466299162117
18,"[197.775048547281, 279.5210647555313]",1,"[132.16637893271945, 342.9165614551609]",91.23314381509296
18,"[200.1732140459261, 379.68237079527455]",1,"[132.16637893271945, 342.9165614551609]",77.30882458392745
18,"[195.52664602525365, 186.16349474423933]",1,"[132.16637893271945, 342.9165614551609]",169.07408840303086
18,"[242.61197792928357, 220.41379265123345]",1,"[132.16637893271945, 342.9165614551609]",164.93986389693166
18,"[106.02533344975672, 241.06215558893686]",0,"[132.16637893271945, 342.9165614551609]",105.1554765730431
18,"[182.34348468366747, 314.3045682202086]",0,"[132.16637893271945, 342.9165614551609]",57.761475902358804
18,"[132.22074144118378, 345.3392448830724]",1,"[132.16637893271945, 342.9165614551609]",2.4232932703665186
18,"[116.41157222794855, 378.2166417557356]",0,"[132.16637893271945, 342.9165614551609]",38.65630095510586
18,"[144.47895241696116, 244.8045135784588]",1,"[132.16637893271945, 342.9165614551609]",98.88161307525851
18,"[141.8163748707243, 175.44870789887156]",1,"[132.16637893271945, 342.9165614551609]",167.74565388216254
18,"[162.87608148787325, 70.76890987143818]",1,"[132.16637893271945, 342.9165614551609]",273.8748438494513
18,"[205.9840646096329, 378.16523765292453]",0,"[132.16637893271945, 342.9165614551609]",81.80171081579151
18,"[142.23876263958968, 318.98284479374206]",0,"[132.16637893271945, 342.9165614551609]",25.966819342528304
19,"[154.58728599912254, 513.1428992624179]",0,"[132.16637893271945, 342.9165614551609]",171.69654381189702
19,"[105.31509902123805, 343.3102861379001]",0,"[132.16637893271945, 342.9165614551609]",26.85416638085276
19,"[193.8992676649591, 361.8110816577297]",1,"[132.16637893271945, 342.9165614551609]",64.55968126402392
19,"[44.307588603437665, 364.56816109716306]",1,"[132.16637893271945, 342.9165614551609]",90.48734057967583
19,"[182.62662055830725, 381.06860420349176]",0,"[132.16637893271945, 342.9165614551609]",63.25989527957796
19,"[197.59756017515738, 281.2020428374312]",1,"[132.16637893271945, 342.9165614551609]",89.94398972137532
19,"[116.92437749150118, 379.91176017235307]",0,"[132.16637893271945, 342.9165614551609]",40.012039888746465
19,"[208.98288467227198, 303.02618524953465]",0,"[132.16637893271945, 342.9165614551609]",86.55644209335951
19,"[167.47660962634936, 371.09262747878057]",1,"[132.16637893271945, 342.9165614551609]",45.174141809277785
19,"[195.31830246877126, 186.5456555723656]",1,"[132.16637893271945, 342.9165614551609]",168.64170792810822
19,"[132.6294268626318, 346.42781969553704]",1,"[132.16637893271945, 342.9165614551609]",3.5416589073491425
19,"[199.86051235847066, 379.1559082314637]",1,"[132.16637893271945, 342.9165614551609]",76.78402148257497
19,"[105.9306850224996, 240.86876099479318]",0,"[132.16637893271945, 342.9165614551609]",105.36633814340219
19,"[182.3134785536514, 314.2759500623009]",0,"[132.16637893271945, 342.9165614551609]",57.74959931764457
19,"[242.47882113199123, 221.08738954172372]",1,"[132.16637893271945, 342.9165614551609]",164.350789572431
19,"[205.65650109355235, 379.36563574032465]",0,"[132.16637893271945, 342.9165614551609]",82.03251228299379
19,"[162.87159190317925, 70.75689060058978]",1,"[132.16637893271945, 342.9165614551609]",273.886283963308
19,"[141.75570789275312, 174.44280334662494]",1,"[132.16637893271945, 342.9165614551609]",168.74644411399376
19,"[143.90029638760893, 245.25336707459564]",1,"[132.16637893271945, 342.9165614551609]",98.36556488657111
20,"[154.63487108735205, 513.6887984197008]",0,"[132.16637893271945, 342.9165614551609]",172.24398409690758
20,"[242.2049066562117, 221.18161138854643]",1,"[132.16637893271945, 342.9165614551609]",164.09715308705051
20,"[105.42660229960958, 343.37887330795087]",0,"[132.16637893271945, 342.9165614551609]",26.743772857206192
20,"[197.4317884113067, 281.22566998180196]",1,"[132.16637893271945, 342.9165614551609]",89.80723670832667
20,"[117.38957787908468, 381.5089066354223]",0,"[132.16637893271945, 342.9165614551609]",41.3246047275851
20,"[44.446953876385436, 364.4786029256697]",1,"[132.16637893271945, 342.9165614551609]",90.33061034106734
20,"[208.9516610050781, 302.3687021446698]",0,"[132.16637893271945, 342.9165614551609]",86.83379778401417
20,"[182.27747024421072, 381.09332300602375]",0,"[132.16637893271945, 342.9165614551609]",62.996718922020506
20,"[194.91991574996206, 187.78286159301788]",1,"[132.16637893271945, 342.9165614551609]",167.34536508666886
20,"[193.75854926619598, 361.3062997240344]",1,"[132.16637893271945, 342.9165614551609]",64.27890727124768
20,"[143.90619321019423, 245.05604866222185]",1,"[132.16637893271945, 342.9165614551609]",98.56217937610037
20,"[132.9144992900385, 346.2657013756203]",1,"[132.16637893271945, 342.9165614551609]",3.431679221001025
20,"[182.12208749685786, 313.9215497709225]",0,"[132.16637893271945, 342.9165614551609]",57.7605706404832
20,"[199.19711269346405, 381.2681492343413]",1,"[132.16637893271945, 342.9165614551609]",77.2267023359667
20,"[205.10667726088118, 379.47256380005774]",0,"[132.16637893271945, 342.9165614551609]",81.58816352658845
20,"[167.3440859371723, 371.0567684495046]",1,"[132.16637893271945, 342.9165614551609]",45.04822215998809
20,"[105.81998308737526, 240.87534312684411]",0,"[132.16637893271945, 342.9165614551609]",105.38758376567317
20,"[162.81900489721667, 71.22694305208542]",1,"[132.16637893271945, 342.9165614551609]",273.41329928613226
20,"[142.2201125541974, 319.09241657310986]",0,"[132.16637893271945, 342.9165614551609]",25.858604739865502
20,"[141.69784729887115, 173.41278528763712]",1,"[132.16637893271945, 342.9165614551609]",169.77154951364776
21,"[242.05931828480172, 221.2171995985865]",1,"[132.16637893271945, 342.9165614551609]",163.9731465689973
21,"[154.74228242076646, 514.6088802637047]",0,"[132.16637893271945, 342.9165614551609]",173.17021613475066
21,"[199.59272061551914, 384.6529187735814]",1,"[132.16637893271945, 342.9165614551609]",79.29839263778632
21,"[197.28324494108122, 281.34071728115674]",1,"[132.16637893271945, 342.9165614551609]",89.62025900705811
21,"[105.46710022488215, 343.37849854375276]",0,"[132.16637893271945, 342.9165614551609]",26.703274506932505
21,"[194.63993124431317, 188.04867981256186]",1,"[132.16637893271945, 342.9165614551609]",166.99402834501447
21,"[117.75001903202774, 382.35636586235114]",0,"[132.16637893271945, 342.9165614551609]",41.99201834234329
21,"[208.8224987570071, 302.3635384081142]",0,"[132.16637893271945, 342.9165614551609]",86.72201787764078
21,"[204.57637291755466, 379.6588545533813]",0,"[132.16637893271945, 342.9165614551609]",81.19854266549002
21,"[181.83587614847212, 316.24797256952155]",0,"[132.16637893271945, 342.9165614551609]",56.37617038090569
21,"[143.90690760974496, 245.18136536643178]",1,"[132.16637893271945, 342.9165614551609]",98.43784113905784
21,"[45.295223369062214, 367.7414099690253]",1,"[132.16637893271945, 342.9165614551609]",90.3486069217531
21,"[105.76918775689462, 241.55406833259607]",0,"[132.16637893271945, 342.9165614551609]",104.74333732507783
21,"[133.42576476195862, 348.0039120582267]",1,"[132.16637893271945, 342.9165614551609]",5.240914884388285
21,"[193.4874990830025, 363.7702848332391]",1,"[132.16637893271945, 342.9165614551609]",64.77003593649499
21,"[167.22644866279325, 371.12901853271984]",1,"[132.16637893271945, 342.9165614551609]",45.00168023341732
21,"[162.78985826122525, 71.65788407782699]",1,"[132.16637893271945, 342.9165614551609]",272.98180807277976
21,"[142.17045124443177, 318.9100943902358]",0,"[132.16637893271945, 342.9165614551609]",26.00753590322045
21,"[181.8084058987321, 383.5981535400073]",0,"[132.16637893271945, 342.9165614551609]",64.18195054571156
